timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt,gps_accuracy,gps_speed,gps_course,pressure,altitude,roll,pitch,yaw
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
150228.119591,-0.10343664,-0.17303859,-9.82676529,0.003112,0.00072,0.002979,-41.95134,150.190475,-202.721283,60.187664,24.83011,12.318308,10.851656,-1.0,-1.0,100.387581,-0.478256,-0.010553,0.017607,0.120798
